split,threshold_probability,strategy,net_benefit,net_benefit_review_all,net_benefit_review_none,reviews_avoided_per_100,share_flagged
group_epd_source,0.04,XGBoost baseline,0.0904933683136569,0.0719738376329981,0.0,44.44687363358111,0.5336685614341933
group_epd_source,0.05,ACRM,0.09266333739902882,0.062205141187029654,0.0,57.870572802798414,0.21141233056405773
group_epd_source,0.05,XGBoost baseline,0.08723218189768256,0.062205141187029654,0.0,47.551377350240514,0.4982509838216003
group_epd_source,0.06,ACRM,0.09062322656271805,0.052228600135827856,0.0,60.15158140212799,0.19807608220376038
group_epd_source,0.06,XGBoost baseline,0.08416675194671083,0.052228600135827856,0.0,50.036437837049995,0.4704853519895059
group_epd_source,0.07,ACRM,0.08831121204000168,0.042037509814707705,0.0,61.4779186707477,0.1884564932225623
group_epd_source,0.07,XGBoost baseline,0.08173594557362558,0.042037509814707705,0.0,52.74220750827659,0.44446873633581113
group_epd_source,0.08,ACRM,0.08752685310165206,0.03162487405182411,0.0,64.28727590730215,0.1794927853082641
group_epd_source,0.08,XGBoost baseline,0.0797038079123971,0.03162487405182411,0.0,55.29077393965894,0.41976388281591603
group_epd_source,0.09,ACRM,0.08613904678618277,0.020983389151294704,0.0,65.87960938638683,0.17358985570616528
group_epd_source,0.09,XGBoost baseline,0.07749967566320867,0.020983389151294704,0.0,57.144245250935235,0.4018364669873196
group_epd_source,0.1,ACRM,0.08487586843511635,0.010105426808531298,0.0,67.29339746392654,0.1674682990817665
group_epd_source,0.1,XGBoost baseline,0.07557207404168488,0.010105426808531298,0.0,58.91998250983822,0.3845649322256231
group_epd_source,0.11,ACRM,0.08345165395027096,-0.0010169841262042956,0.0,68.34280717096635,0.1635330126803673
group_epd_source,0.11,XGBoost baseline,0.07301159951459887,-0.0010169841262042956,0.0,59.895854036649844,0.37122868386532576
group_epd_source,0.12,ACRM,0.08167706801287912,-0.012392177127638418,0.0,68.9841131030462,0.15894184521206822
group_epd_source,0.12,XGBoost baseline,0.07107365743133123,-0.012392177127638418,0.0,61.20827867657774,0.3587669435942282
group_epd_source,0.13,ACRM,0.08106036618769757,-0.024028868818760735,0.0,70.32894958124517,0.1554438128552689
group_epd_source,0.13,XGBoost baseline,0.06908362609250687,-0.024028868818760735,0.0,62.3137465944637,0.34827284652383034
group_epd_source,0.14,ACRM,0.07974801964592591,-0.03593618124688586,0.0,71.06315197701294,0.1519457804984696
group_epd_source,0.14,XGBoost baseline,0.0672862793748284,-0.03593618124688586,0.0,63.40808295333875,0.33624836029733274
group_epd_source,0.15,ACRM,0.07895007587643715,-0.04812366573214333,0.0,72.0084535781956,0.15019676432006995
group_epd_source,0.15,XGBoost baseline,0.06566526916844569,-0.04812366573214333,0.0,64.4803964436671,0.3275032794053345
group_epd_source,0.16,ACRM,0.07728985778832739,-0.06060132841943075,0.0,72.39287275907303,0.14626147791867075
group_epd_source,0.16,XGBoost baseline,0.06332896079288733,-0.06060132841943075,0.0,65.06340183646698,0.3220376038478356
group_epd_source,0.17,ACRM,0.07629556266166546,-0.07337965767749619,0.0,73.0767252244142,0.14320069960647136
group_epd_source,0.17,XGBoost baseline,0.060944258011495035,-0.07337965767749619,0.0,65.58167648344865,0.31460428508963706
group_epd_source,0.18,ACRM,0.07508505124404108,-0.08646965350283145,0.0,73.59714327357527,0.14013992129427197
group_epd_source,0.18,XGBoost baseline,0.058927981059434566,-0.08646965350283145,0.0,66.23670018947675,0.3084827284652383
group_epd_source,0.19,ACRM,0.07457610649565176,-0.09988285910163186,0.0,74.37461164936829,0.13773502404897245
group_epd_source,0.19,XGBoost baseline,0.05733426182340335,-0.09988285910163186,0.0,67.02414102593607,0.3021425448185396
group_epd_source,0.2,ACRM,0.07395059029296022,-0.11363139484040227,0.0,75.032794053345,0.1359860078705728
group_epd_source,0.2,XGBoost baseline,0.055640577175338865,-0.11363139484040227,0.0,67.70878880629645,0.2944905990380411
group_epd_source,0.21,ACRM,0.07285814703912594,-0.1277279947750909,0.0,75.45859620630063,0.13401836466987319
group_epd_source,0.21,XGBoost baseline,0.05345845809833235,-0.1277279947750909,0.0,68.16061798571637,0.2892435505028422
group_epd_source,0.22,ACRM,0.07216373482223941,-0.1421860459901562,0.0,75.99674046984934,0.13270660253607347
group_epd_source,0.22,XGBoost baseline,0.05104100097541287,-0.1421860459901562,0.0,68.50777119688357,0.2831219938784434
group_epd_source,0.23,ACRM,0.07181187854559083,-0.15701963100301533,0.0,76.60880971844641,0.13030170529077395
group_epd_source,0.23,XGBoost baseline,0.04950624364703945,-0.15701963100301533,0.0,69.1412710784966,0.2772190642763446
group_epd_source,0.24,ACRM,0.07130692932593838,-0.17224357351621292,0.0,77.12432590001458,0.1285526891123743
group_epd_source,0.24,XGBoost baseline,0.04787931788369042,-0.17224357351621292,0.0,69.70558227663605,0.2719720157411456
group_epd_source,0.25,ACRM,0.07098090657338581,-0.1878734878297624,0.0,77.65631832094448,0.12724092697857456
group_epd_source,0.25,XGBoost baseline,0.04620317737939076,-0.1878734878297624,0.0,70.22299956274594,0.26803672933974637
group_epd_source,0.26,ACRM,0.07046289840343185,-0.20392583225989439,0.0,78.09525411186978,0.12571053782247485
group_epd_source,0.26,XGBoost baseline,0.04558668856876114,-0.20392583225989439,0.0,71.01510208200196,0.26125929164844774
group_epd_source,0.27,ACRM,0.06994866757312027,-0.22041796694838608,0.0,78.50653451877764,0.12505465675557498
group_epd_source,0.27,XGBoost baseline,0.04340794604404885,-0.22041796694838608,0.0,71.33070980906574,0.2575426322693485
