split,resampling,resampling_unit,n_units,metric,point_estimate,ci_low,ci_high,ci_width,n_test,prevalence,n_companies,n_plants,n_sources
temporal_latest20,cluster_source,source,73,top_20pct_median_opportunity,0.32500000000000007,0.29782065051372075,0.3936109355246523,0.09579028501093156,9629,0.08432859071554678,72,351,73
temporal_latest20,cluster_source,source,73,top_20pct_share_opportunity_ge_10,0.8710526315789474,0.7756461042926055,0.9153187298085257,0.1396726255159202,9629,0.08432859071554678,72,351,73
temporal_latest20,block_issue_quarter,issue_block,12,top_10pct_capture,0.7857142857142857,0.7516023955320135,0.8409480074719801,0.0893456119399666,9629,0.08432859071554678,72,351,73
temporal_latest20,block_issue_quarter,issue_block,12,top_10pct_precision,0.6625129802699896,0.508922748447205,0.7119758044019723,0.2030530559547673,9629,0.08432859071554678,72,351,73
temporal_latest20,block_issue_quarter,issue_block,12,top_10pct_lift,7.856326954457796,7.5166541081882565,8.41123770299081,0.8945835948025538,9629,0.08432859071554678,72,351,73
temporal_latest20,block_issue_quarter,issue_block,12,top_10pct_review_saving,0.8727140550798251,0.8669620836989793,0.881111431473143,0.014149347774163656,9629,0.08432859071554678,72,351,73
temporal_latest20,block_issue_quarter,issue_block,12,top_10pct_median_opportunity,0.32296357098186357,0.29703727736606583,0.34367541766109766,0.04663814029503183,9629,0.08432859071554678,72,351,73
temporal_latest20,block_issue_quarter,issue_block,12,top_10pct_share_opportunity_ge_10,0.8517350157728707,0.7595439189189189,0.8838486861020068,0.12430476718308792,9629,0.08432859071554678,72,351,73
temporal_latest20,block_issue_quarter,issue_block,12,top_20pct_capture,0.9408866995073891,0.8939749908725811,0.9623327162126422,0.06835772534006102,9629,0.08432859071554678,72,351,73
temporal_latest20,block_issue_quarter,issue_block,12,top_20pct_precision,0.39667705088265837,0.2853200319675893,0.44339781808575146,0.15807778611816214,9629,0.08432859071554678,72,351,73
temporal_latest20,block_issue_quarter,issue_block,12,top_20pct_lift,4.703944979001376,4.470737097296659,4.810601469363496,0.3398643720668364,9629,0.08432859071554678,72,351,73
temporal_latest20,block_issue_quarter,issue_block,12,top_20pct_review_saving,0.7874124794265143,0.7763232371698027,0.792125781204102,0.01580254403429937,9629,0.08432859071554678,72,351,73
temporal_latest20,block_issue_quarter,issue_block,12,top_20pct_median_opportunity,0.32500000000000007,0.30168067226890766,0.3446048632218844,0.042924190952976726,9629,0.08432859071554678,72,351,73
temporal_latest20,block_issue_quarter,issue_block,12,top_20pct_share_opportunity_ge_10,0.8710526315789474,0.7722930538740921,0.902406202323421,0.13011314844932886,9629,0.08432859071554678,72,351,73
