row_index,y_true,domain_lgbm_probability,base_positive_rate,Company,Plant,Plant Location - State,U.S. Region of Plant,application_family,strength_psi,strength_bin_500,curing_days,curing_family,gwp_per_ksi,reference_group_type,reference_group_n,reference_p25_gwp_per_ksi,reference_p10_gwp_per_ksi,absolute_reduction_to_p25,relative_reduction_to_p25,absolute_reduction_to_p10,relative_reduction_to_p10,has_comparable_alternative_group,has_10pct_reduction_opportunity,has_20pct_reduction_opportunity
30858,1,0.9300203195696236,0.10909488412767818,Gotham Ready Mix LLC,Bronx Plant,NY,Eastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,132.75,strict_group,176.0,67.25,51.125,65.5,0.4934086629001883,81.625,0.6148775894538606,True,True,True
22355,0,0.9299345480974534,0.10909488412767818,CTI Ready Mix,CTI Ready Mix West Des Moines Plant,IA,North Central Region,filler,4000.0,4000,28.0,standard_28,122.25,strict_group,9.0,75.25,73.8,47.0,0.38445807770961143,48.45,0.396319018404908,True,True,True
32163,0,0.9296791103633334,0.10909488412767818,Holcim - Aggregate Industries,Chantilly Plant,VA,Eastern Region,other_or_unspecified,3500.0,3500,28.0,standard_28,93.14285714285714,strict_group,34.0,80.85714285714286,70.25714285714287,12.285714285714278,0.13190184049079748,22.885714285714272,0.2457055214723925,True,True,False
33282,1,0.92622139690529,0.10909488412767818,"Hooker Creek Companies, LLC",Redmond Plant,OR,Pacific Northwest Region,filler,3000.0,3000,28.0,standard_28,124.66666666666667,strict_group,19.0,94.66666666666666,77.93333333333334,30.000000000000014,0.24064171122994663,46.733333333333334,0.3748663101604278,True,True,True
44575,1,0.9259417704617108,0.10909488412767818,Thomas Concrete,Morrisville Plant,NC,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,157.33333333333334,strict_group,162.0,74.91666666666666,64.36666666666666,82.41666666666669,0.5238347457627119,92.96666666666668,0.5908898305084747,True,True,True
35719,0,0.9257076905170946,0.10909488412767818,National Ready Mix,Canoga Park Plant,CA,Pacific Southwest Region,filler,3500.0,3500,28.0,standard_28,121.14285714285714,national_spec_group,27.0,96.42857142857143,91.25714285714285,24.714285714285708,0.20400943396226412,29.885714285714286,0.24669811320754717,True,True,True
21616,1,0.9248485969267628,0.10909488412767818,Central Pre-Mix (CPM),Crestline Plant ,WA,Pacific Northwest Region,filler,2000.0,2000,28.0,standard_28,160.5,strict_group,19.0,130.5,125.8,30.0,0.18691588785046728,34.7,0.21619937694704053,True,True,False
44585,1,0.9210324327771524,0.10909488412767818,Thomas Concrete,Morrisville Plant,NC,Southeastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,127.0,strict_group,158.0,63.5625,54.925,63.4375,0.49950787401574803,72.075,0.5675196850393701,True,True,True
32634,0,0.9203190351294208,0.10909488412767818,Holcim - Aggregate Industries,Jessup Plant,MD,Eastern Region,filler,1500.0,1500,28.0,standard_28,112.0,national_spec_group,7.0,72.0,68.08,40.0,0.35714285714285715,43.92,0.3921428571428572,True,True,True
44167,1,0.9180837039952552,0.10909488412767818,Thomas Concrete,Airport Plant,NC,Southeastern Region,filler,2000.0,2000,28.0,standard_28,158.5,national_spec_group,33.0,139.5,126.5,19.0,0.11987381703470032,32.0,0.20189274447949526,True,True,False
33563,0,0.917558579558708,0.10909488412767818,Knife River Corporation,Corvallis (Oregon) Plant,OR,Pacific Northwest Region,filler,3000.0,3000,28.0,standard_28,123.33333333333333,strict_group,19.0,94.66666666666666,77.93333333333334,28.66666666666667,0.23243243243243247,45.39999999999999,0.36810810810810807,True,True,True
42863,1,0.916243033098508,0.10909488412767818,Scioto Ready Mix,Obetz Plant,OH,Great Lakes Region,filler,2500.0,2500,28.0,standard_28,200.8,strict_group,5.0,204.4,202.24,0.0,0.0,0.0,0.0,True,False,False
33592,1,0.9154648646279948,0.10909488412767818,Knife River Corporation,Eugene (Oregon) Plant,OR,Pacific Northwest Region,other_or_unspecified,3000.0,3000,3.0,early,180.0,strict_group,9.0,171.66666666666666,119.93333333333334,8.333333333333343,0.04629629629629635,60.06666666666666,0.33370370370370367,True,False,False
36371,1,0.9149426930693488,0.10909488412767818,National Ready Mix,Irvine Plant,CA,Pacific Southwest Region,filler,2500.0,2500,28.0,standard_28,135.6,strict_group,5.0,135.6,131.04,0.0,0.0,4.560000000000002,0.03362831858407082,True,False,False
32980,0,0.9147434828263442,0.10909488412767818,Holcim - Aggregate Industries,Waltham Plant,MA,Eastern Region,other_or_unspecified,3000.0,3000,56.0,extended_56,83.66666666666667,strict_group,6.0,65.58333333333333,64.0,18.083333333333343,0.2161354581673308,19.66666666666667,0.23505976095617534,True,True,True
32920,0,0.9147434828263442,0.10909488412767818,Holcim - Aggregate Industries,Saugus Plant,MA,Eastern Region,other_or_unspecified,3000.0,3000,56.0,extended_56,88.66666666666667,strict_group,6.0,65.58333333333333,64.0,23.083333333333343,0.26033834586466176,24.66666666666667,0.27819548872180455,True,True,True
43575,0,0.9126180872113446,0.10909488412767818,Smyrna Ready Mix,Quivas Plant,CO,Rocky Mountains Region,other_or_unspecified,4000.0,4000,28.0,standard_28,83.5,strict_group,182.0,71.3125,65.0,12.1875,0.14595808383233533,18.5,0.2215568862275449,True,True,False
