row_index,y_true,model_probability,base_positive_rate,Company,Plant,Plant Location - State,U.S. Region of Plant,application_family,strength_psi,strength_bin_500,curing_days,curing_family,gwp_per_ksi,reference_group_type,reference_group_n,reference_p25_gwp_per_ksi,reference_p10_gwp_per_ksi,absolute_reduction_to_p25,relative_reduction_to_p25,absolute_reduction_to_p10,relative_reduction_to_p10,has_comparable_alternative_group,has_10pct_reduction_opportunity,has_20pct_reduction_opportunity
31371,1,0.8594116533321307,0.08432859071554678,Graniterock,Redwood City Plant,CA,Pacific Southwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,180.66666666666666,strict_group,89.0,92.0,80.53333333333333,88.66666666666666,0.49077490774907745,100.13333333333333,0.5542435424354244,True,True,True
15506,0,0.8593355427042465,0.08432859071554678,CEMEX,Tyrone Plant,GA,Southeastern Region,filler,4000.0,4000,28.0,standard_28,116.75,strict_group,36.0,95.0,86.75,21.75,0.18629550321199143,30.0,0.2569593147751606,True,True,False
15045,1,0.8589782295328964,0.08432859071554678,CEMEX,Stockbridge Plant,GA,Southeastern Region,other_or_unspecified,3000.0,3000,2.0,early,151.33333333333334,strict_group,7.0,134.5,131.86666666666667,16.833333333333343,0.11123348017621151,19.46666666666667,0.12863436123348018,True,True,False
14908,0,0.8584688766322515,0.08432859071554678,CEMEX,St. Cloud Plant,FL,Southeastern Region,other_or_unspecified,2500.0,2500,28.0,standard_28,122.4,strict_group,212.0,92.7,82.88,29.700000000000003,0.2426470588235294,39.52000000000001,0.3228758169934641,True,True,True
42521,1,0.8578370281173617,0.08432859071554678,Robertson's Ready Mix,Rialto Plant,CA,Pacific Southwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,135.66666666666666,strict_group,89.0,92.0,80.53333333333333,43.66666666666666,0.3218673218673218,55.133333333333326,0.4063882063882064,True,True,True
41880,0,0.8567017346582618,0.08432859071554678,RiverBend Materials,Hilroy Plant,OR,Pacific Northwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,112.0,strict_group,395.0,71.0,64.13333333333334,41.0,0.36607142857142855,47.86666666666666,0.4273809523809523,True,True,True
43074,1,0.8563754591501573,0.08432859071554678,Silvi Materials,Limerick Plant,PA,Eastern Region,filler,4000.0,4000,28.0,standard_28,160.0,strict_group,83.0,88.0,68.55,72.0,0.45,91.45,0.5715625,True,True,True
43227,1,0.8561611326703561,0.08432859071554678,Silvi Materials,Philadelphia Plant,PA,Eastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,134.0,strict_group,295.0,91.33333333333333,79.06666666666668,42.66666666666667,0.318407960199005,54.93333333333332,0.4099502487562188,True,True,True
31543,1,0.852687787502351,0.08432859071554678,Graniterock,Salinas Plant,CA,Pacific Southwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,165.33333333333334,strict_group,89.0,92.0,80.53333333333333,73.33333333333334,0.44354838709677424,84.80000000000001,0.5129032258064516,True,True,True
33567,0,0.8486642803403647,0.08432859071554678,Knife River Corporation,Corvallis (Oregon) Plant,OR,Pacific Northwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,118.66666666666667,strict_group,395.0,71.0,64.13333333333334,47.66666666666667,0.401685393258427,54.53333333333333,0.4595505617977528,True,True,True
9060,0,0.848468105482567,0.08432859071554678,CEMEX,LaBelle 1 Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,112.66666666666667,strict_group,701.0,91.66666666666667,82.66666666666667,21.0,0.18639053254437868,30.0,0.2662721893491124,True,True,False
45132,0,0.8476851902607283,0.08432859071554678,Titan Virginia Ready-Mix,Chesterfield Plant,VA,Eastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,85.75,strict_group,636.0,74.75,60.75,11.0,0.1282798833819242,25.0,0.2915451895043732,True,True,False
44853,0,0.8476851902607283,0.08432859071554678,Titan Virginia Ready-Mix,Bryan Park Plant,VA,Eastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,89.0,strict_group,636.0,74.75,60.75,14.25,0.1601123595505618,28.25,0.31741573033707865,True,True,False
42581,0,0.847657280109286,0.08432859071554678,Robertson's Ready Mix,Vernon Plant,CA,Pacific Southwest Region,other_or_unspecified,2500.0,2500,28.0,standard_28,122.8,strict_group,16.0,102.5,100.8,20.299999999999997,0.16530944625407165,22.0,0.1791530944625407,True,True,False
31589,1,0.8448384045410591,0.08432859071554678,Graniterock,San Jose Plant,CA,Pacific Southwest Region,filler,2500.0,2500,28.0,standard_28,155.6,national_spec_group,6.0,110.4,95.80000000000001,45.19999999999999,0.2904884318766066,59.79999999999998,0.38431876606683796,True,True,True
42583,1,0.8447125835195545,0.08432859071554678,Robertson's Ready Mix,Vernon Plant,CA,Pacific Southwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,137.33333333333334,strict_group,89.0,92.0,80.53333333333333,45.33333333333334,0.3300970873786408,56.80000000000001,0.41359223300970877,True,True,True
16179,0,0.8441579403278064,0.08432859071554678,CEMEX,Winter Park Plant,FL,Southeastern Region,other_or_unspecified,2500.0,2500,28.0,standard_28,118.0,strict_group,212.0,92.7,82.88,25.299999999999997,0.21440677966101693,35.120000000000005,0.2976271186440678,True,True,True
42582,1,0.8440317316173216,0.08432859071554678,Robertson's Ready Mix,Vernon Plant,CA,Pacific Southwest Region,other_or_unspecified,2500.0,2500,28.0,standard_28,154.0,strict_group,16.0,102.5,100.8,51.5,0.3344155844155844,53.2,0.34545454545454546,True,True,True
42558,1,0.8435798958467987,0.08432859071554678,Robertson's Ready Mix,Vernon Plant,CA,Pacific Southwest Region,structural,3000.0,3000,28.0,standard_28,137.33333333333334,national_spec_group,41.0,71.33333333333333,67.0,66.00000000000001,0.4805825242718447,70.33333333333334,0.5121359223300971,True,True,True
42239,0,0.843293754363214,0.08432859071554678,Robertson's Ready Mix,Anaheim Plant,CA,Pacific Southwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,76.66666666666667,strict_group,89.0,92.0,80.53333333333333,0.0,0.0,0.0,0.0,True,False,False
33932,1,0.842812340872401,0.08432859071554678,Knife River Corporation,Tumalo (Oregon) Plant,OR,Pacific Northwest Region,filler,2000.0,2000,28.0,standard_28,126.5,strict_group,7.0,130.5,125.1,0.0,0.0,1.4000000000000057,0.011067193675889373,True,False,False
12079,1,0.8427890309617602,0.08432859071554678,CEMEX,Pennington Plant,AL,Southeastern Region,filler,3000.0,3000,28.0,standard_28,136.0,strict_group,44.0,117.25,105.0,18.75,0.13786764705882354,31.0,0.22794117647058823,True,True,False
33728,1,0.8424087485377586,0.08432859071554678,Knife River Corporation,McMinnville (Oregon) Plant,OR,Pacific Northwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,150.33333333333334,strict_group,395.0,71.0,64.13333333333334,79.33333333333334,0.5277161862527716,86.2,0.5733924611973392,True,True,True
33752,0,0.8395941938842062,0.08432859071554678,Knife River Corporation,Medford (Oregon) Plant,OR,Pacific Northwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,118.0,strict_group,395.0,71.0,64.13333333333334,47.0,0.3983050847457627,53.86666666666666,0.4564971751412429,True,True,True
33725,1,0.8384013426966341,0.08432859071554678,Knife River Corporation,McMinnville (Oregon) Plant,OR,Pacific Northwest Region,filler,3000.0,3000,28.0,standard_28,170.0,strict_group,16.0,106.91666666666667,89.33333333333334,63.08333333333333,0.371078431372549,80.66666666666666,0.47450980392156855,True,True,True
2018,0,0.8372438795432358,0.08432859071554678,Bonded Concrete Inc. / The Clemente Group,Pleasant Valley Plant,NY,Eastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,108.66666666666667,strict_group,295.0,91.33333333333333,79.06666666666668,17.333333333333343,0.1595092024539878,29.599999999999994,0.27239263803680974,True,True,False
7584,1,0.8372405827675294,0.08432859071554678,CEMEX,Eastport Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,125.66666666666667,strict_group,701.0,91.66666666666667,82.66666666666667,34.0,0.27055702917771884,43.0,0.3421750663129973,True,True,True
9086,0,0.8342319520117377,0.08432859071554678,CEMEX,Lafayette Plant,GA,Southeastern Region,other_or_unspecified,2200.0,2000,28.0,standard_28,114.99999999999999,strict_group,9.0,114.0,97.9,0.9999999999999858,0.00869565217391292,17.09999999999998,0.1486956521739129,True,False,False
510,1,0.8336203576699248,0.08432859071554678,American Rock Products (ARP),Hermiston Plant,OR,Pacific Northwest Region,filler,2000.0,2000,28.0,standard_28,160.0,strict_group,7.0,130.5,125.1,29.5,0.184375,34.900000000000006,0.21812500000000004,True,True,False
4892,1,0.8306744711579586,0.08432859071554678,CEMEX,78th Street Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,203.66666666666666,strict_group,701.0,91.66666666666667,82.66666666666667,111.99999999999999,0.5499181669394435,120.99999999999999,0.5941080196399345,True,True,True
33954,1,0.8298840203682544,0.08432859071554678,Knife River Corporation,Wheatland (Oregon) Plant,OR,Pacific Northwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,160.66666666666666,strict_group,395.0,71.0,64.13333333333334,89.66666666666666,0.558091286307054,96.53333333333332,0.6008298755186722,True,True,True
33592,1,0.8296956177352782,0.08432859071554678,Knife River Corporation,Eugene (Oregon) Plant,OR,Pacific Northwest Region,other_or_unspecified,3000.0,3000,3.0,early,180.0,strict_group,10.0,148.91666666666669,122.13333333333333,31.083333333333314,0.17268518518518508,57.866666666666674,0.32148148148148153,True,True,False
15207,1,0.8287592881469913,0.08432859071554678,CEMEX,Thomasville Plant,AL,Southeastern Region,filler,3000.0,3000,28.0,standard_28,129.33333333333334,strict_group,44.0,117.25,105.0,12.083333333333343,0.09342783505154646,24.333333333333343,0.18814432989690727,True,False,False
10340,0,0.82812011820206,0.08432859071554678,CEMEX,Monroeville Plant,AL,Southeastern Region,filler,3000.0,3000,28.0,standard_28,122.66666666666667,strict_group,44.0,117.25,105.0,5.416666666666671,0.04415760869565221,17.66666666666667,0.1440217391304348,True,False,False
414,1,0.828029725524243,0.08432859071554678,American Rock Products (ARP),Boardman Plant,OR,Pacific Northwest Region,other_or_unspecified,3500.0,3500,28.0,standard_28,158.0,strict_group,339.0,68.59126984126985,58.0,89.40873015873015,0.5658780389793048,100.0,0.6329113924050633,True,True,True
42240,0,0.8276189403989361,0.08432859071554678,Robertson's Ready Mix,Anaheim Plant,CA,Pacific Southwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,77.33333333333333,strict_group,89.0,92.0,80.53333333333333,0.0,0.0,0.0,0.0,True,False,False
44852,0,0.8269437506419954,0.08432859071554678,Titan Virginia Ready-Mix,Bryan Park Plant,VA,Eastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,97.5,strict_group,636.0,74.75,60.75,22.75,0.23333333333333334,36.75,0.3769230769230769,True,True,True
45131,0,0.8269437506419954,0.08432859071554678,Titan Virginia Ready-Mix,Chesterfield Plant,VA,Eastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,94.5,strict_group,636.0,74.75,60.75,19.75,0.20899470899470898,33.75,0.35714285714285715,True,True,True
11445,0,0.8268361706640134,0.08432859071554678,CEMEX,Ocala West Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,118.66666666666667,strict_group,701.0,91.66666666666667,82.66666666666667,27.0,0.22752808988764045,36.0,0.3033707865168539,True,True,True
33997,1,0.8249452789149087,0.08432859071554678,Knife River Corporation,Woodburn (Oregon) Plant,OR,Pacific Northwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,152.66666666666666,strict_group,395.0,71.0,64.13333333333334,81.66666666666666,0.5349344978165939,88.53333333333332,0.5799126637554585,True,True,True
13193,0,0.8247272181752243,0.08432859071554678,CEMEX,Port Charlotte Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,115.33333333333333,strict_group,701.0,91.66666666666667,82.66666666666667,23.666666666666657,0.20520231213872825,32.66666666666666,0.2832369942196531,True,True,True
5452,0,0.823494912579376,0.08432859071554678,CEMEX,Atmore Plant,AL,Southeastern Region,filler,3000.0,3000,28.0,standard_28,118.66666666666667,strict_group,44.0,117.25,105.0,1.4166666666666714,0.01193820224719105,13.666666666666671,0.11516853932584273,True,False,False
41363,0,0.8212115501409619,0.08432859071554678,"Prairie Material, LLC",Yard 32 Plant,IL,Great Lakes Region,other_or_unspecified,4000.0,4000,28.0,standard_28,120.75,strict_group,52.0,66.4375,55.7,54.3125,0.4497929606625259,65.05,0.5387163561076604,True,True,True
33736,1,0.8160334485590619,0.08432859071554678,Knife River Corporation,McMinnville (Oregon) Plant,OR,Pacific Northwest Region,other_or_unspecified,3500.0,3500,28.0,standard_28,136.57142857142858,strict_group,339.0,68.59126984126985,58.0,67.98015873015873,0.4977626685262668,78.57142857142858,0.5753138075313808,True,True,True
9085,0,0.8158394418588784,0.08432859071554678,CEMEX,Lafayette Plant,GA,Southeastern Region,filler,4000.0,4000,28.0,standard_28,88.5,strict_group,36.0,95.0,86.75,0.0,0.0,1.75,0.01977401129943503,True,False,False
33983,1,0.8147602521239079,0.08432859071554678,Knife River Corporation,Woodburn (Oregon) Plant,OR,Pacific Northwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,133.66666666666666,strict_group,395.0,71.0,64.13333333333334,62.66666666666666,0.46882793017456353,69.53333333333332,0.5201995012468827,True,True,True
5457,1,0.8147437781329752,0.08432859071554678,CEMEX,Atmore Plant,AL,Southeastern Region,filler,3000.0,3000,28.0,standard_28,126.66666666666667,strict_group,44.0,117.25,105.0,9.416666666666671,0.07434210526315793,21.66666666666667,0.1710526315789474,True,False,False
4828,0,0.8133306409054326,0.08432859071554678,CEMEX,56th Street Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,108.0,strict_group,701.0,91.66666666666667,82.66666666666667,16.33333333333333,0.15123456790123452,25.33333333333333,0.23456790123456786,True,True,False
46160,0,0.8125668883024374,0.08432859071554678,United Companies,Delta Plant,CO,Rocky Mountains Region,filler,3000.0,3000,28.0,standard_28,93.0,national_spec_group,106.0,106.75,91.66666666666666,0.0,0.0,1.3333333333333428,0.014336917562724117,True,False,False
33737,1,0.8114132356836715,0.08432859071554678,Knife River Corporation,McMinnville (Oregon) Plant,OR,Pacific Northwest Region,other_or_unspecified,3500.0,3500,28.0,standard_28,136.57142857142858,strict_group,339.0,68.59126984126985,58.0,67.98015873015873,0.4977626685262668,78.57142857142858,0.5753138075313808,True,True,True
11606,0,0.810931353334982,0.08432859071554678,CEMEX,Orange City Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,117.0,strict_group,701.0,91.66666666666667,82.66666666666667,25.33333333333333,0.2165242165242165,34.33333333333333,0.2934472934472934,True,True,True
33505,1,0.8095843530840496,0.08432859071554678,Knife River Corporation,Boise (Idaho) Plant,ID,Pacific Northwest Region,other_or_unspecified,2200.0,2000,28.0,standard_28,132.72727272727272,strict_group,14.0,122.625,99.0,10.10227272727272,0.07611301369863008,33.72727272727272,0.2541095890410959,True,False,False
40723,0,0.8083434667300107,0.08432859071554678,"O&G Industries, Inc.",Bridgeport Plant,CT,Eastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,119.5,strict_group,636.0,74.75,60.75,44.75,0.37447698744769875,58.75,0.4916317991631799,True,True,True
43877,1,0.8077445587515693,0.08432859071554678,Sterling Concrete Corp,Oxford Plant,MA,Eastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,136.25,strict_group,636.0,74.75,60.75,61.5,0.45137614678899085,75.5,0.5541284403669725,True,True,True
33564,1,0.8076815003935631,0.08432859071554678,Knife River Corporation,Corvallis (Oregon) Plant,OR,Pacific Northwest Region,filler,3000.0,3000,28.0,standard_28,139.66666666666666,strict_group,16.0,106.91666666666667,89.33333333333334,32.749999999999986,0.23448687350835315,50.333333333333314,0.3603818615751789,True,True,True
2162,0,0.8067162625226628,0.08432859071554678,Boston Sand & Gravel,Boston Sand & Gravel,MA,Eastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,104.0,strict_group,636.0,74.75,60.75,29.25,0.28125,43.25,0.41586538461538464,True,True,True
11861,0,0.8040974185707356,0.08432859071554678,CEMEX,Palmomar Oceanside Plant,CA,Pacific Southwest Region,filler,3000.0,3000,28.0,standard_28,114.0,strict_group,12.0,92.5,91.39999999999999,21.5,0.18859649122807018,22.60000000000001,0.19824561403508778,True,True,False
9137,1,0.802538721069599,0.08432859071554678,CEMEX,Lake Wales Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,167.66666666666666,strict_group,701.0,91.66666666666667,82.66666666666667,75.99999999999999,0.45328031809145125,84.99999999999999,0.5069582504970178,True,True,True
33329,0,0.8011450335295199,0.08432859071554678,Ingram Ready Mix,Pearland #35 LLC Plant,TX,South Central Region,other_or_unspecified,2500.0,2500,28.0,standard_28,108.8,national_spec_group,274.0,92.9,80.64,15.899999999999991,0.14613970588235287,28.159999999999997,0.2588235294117647,True,True,False
46284,0,0.8004722783969594,0.08432859071554678,United Companies,Montrose Plant,CO,Rocky Mountains Region,other_or_unspecified,4500.0,4500,28.0,standard_28,75.55555555555556,strict_group,184.0,66.61111111111111,62.733333333333334,8.944444444444443,0.11838235294117645,12.822222222222223,0.16970588235294118,True,True,False
33950,1,0.8004424291441641,0.08432859071554678,Knife River Corporation,Wheatland (Oregon) Plant,OR,Pacific Northwest Region,filler,3000.0,3000,28.0,standard_28,152.0,strict_group,16.0,106.91666666666667,89.33333333333334,45.08333333333333,0.29660087719298245,62.66666666666666,0.4122807017543859,True,True,True
15726,0,0.7994105398214418,0.08432859071554678,CEMEX,Vance Plant,AL,Southeastern Region,filler,4000.0,4000,28.0,standard_28,79.75,strict_group,36.0,95.0,86.75,0.0,0.0,0.0,0.0,True,False,False
7588,0,0.799258084046897,0.08432859071554678,CEMEX,Eastport Plant,FL,Southeastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,118.5,strict_group,440.0,77.6875,69.75,40.8125,0.3444092827004219,48.75,0.41139240506329117,True,True,True
5465,0,0.7991191575525778,0.08432859071554678,CEMEX,Atmore Plant,AL,Southeastern Region,paving,3000.0,3000,28.0,standard_28,113.66666666666667,strict_group,16.0,94.25,87.66666666666666,19.41666666666667,0.1708211143695015,26.000000000000014,0.22873900293255142,True,True,False
9090,0,0.7987173742582142,0.08432859071554678,CEMEX,Lafayette Plant,GA,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,116.66666666666667,strict_group,701.0,91.66666666666667,82.66666666666667,25.0,0.21428571428571427,34.0,0.2914285714285714,True,True,True
16180,0,0.7984373978535612,0.08432859071554678,CEMEX,Winter Park Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,121.0,strict_group,701.0,91.66666666666667,82.66666666666667,29.33333333333333,0.24242424242424238,38.33333333333333,0.3168044077134986,True,True,True
33948,1,0.7982583788330238,0.08432859071554678,Knife River Corporation,Wheatland (Oregon) Plant,OR,Pacific Northwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,133.0,strict_group,395.0,71.0,64.13333333333334,62.0,0.46616541353383456,68.86666666666666,0.5177944862155388,True,True,True
9784,1,0.7981791240319814,0.08432859071554678,CEMEX,Marietta Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,131.66666666666666,strict_group,701.0,91.66666666666667,82.66666666666667,39.999999999999986,0.3037974683544303,48.999999999999986,0.37215189873417714,True,True,True
33985,1,0.7971747048558717,0.08432859071554678,Knife River Corporation,Woodburn (Oregon) Plant,OR,Pacific Northwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,141.66666666666666,strict_group,395.0,71.0,64.13333333333334,70.66666666666666,0.49882352941176467,77.53333333333332,0.5472941176470587,True,True,True
43042,0,0.7971509623781826,0.08432859071554678,Silvi Materials,Limerick Plant,PA,Eastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,122.66666666666667,strict_group,295.0,91.33333333333333,79.06666666666668,31.333333333333343,0.25543478260869573,43.599999999999994,0.3554347826086956,True,True,True
43137,1,0.7971509623781826,0.08432859071554678,Silvi Materials,Morrisville Plant,PA,Eastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,129.66666666666666,strict_group,295.0,91.33333333333333,79.06666666666668,38.33333333333333,0.29562982005141386,50.59999999999998,0.3902313624678662,True,True,True
30438,0,0.7971102166238918,0.08432859071554678,Elizabeth River Concrete,Portsmouth Virginia Plant,VA,Eastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,105.66666666666667,strict_group,295.0,91.33333333333333,79.06666666666668,14.333333333333343,0.13564668769716096,26.599999999999994,0.2517350157728706,True,True,False
33984,1,0.7963043905226599,0.08432859071554678,Knife River Corporation,Woodburn (Oregon) Plant,OR,Pacific Northwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,170.0,strict_group,395.0,71.0,64.13333333333334,99.0,0.5823529411764706,105.86666666666666,0.6227450980392156,True,True,True
44159,0,0.795496673545156,0.08432859071554678,Tec-Crete Transit Mix Corp.,Long Island City Plant,NY,Eastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,123.66666666666667,strict_group,295.0,91.33333333333333,79.06666666666668,32.33333333333334,0.26145552560646906,44.599999999999994,0.3606469002695417,True,True,True
43157,1,0.7936228940356087,0.08432859071554678,Silvi Materials,Morrisville Plant,PA,Eastern Region,filler,4000.0,4000,28.0,standard_28,140.5,strict_group,83.0,88.0,68.55,52.5,0.3736654804270463,71.95,0.5120996441281139,True,True,True
45385,0,0.7932566578221307,0.08432859071554678,Titan Virginia Ready-Mix,Oceana Plant,VA,Eastern Region,other_or_unspecified,3500.0,3500,28.0,standard_28,102.28571428571429,strict_group,117.0,95.71428571428571,84.05714285714286,6.571428571428584,0.06424581005586603,18.228571428571428,0.17821229050279327,True,False,False
34144,0,0.793022431409953,0.08432859071554678,Lycon Inc.,Middleton Plant,WI,Great Lakes Region,other_or_unspecified,1500.0,1500,28.0,standard_28,51.0,national_spec_group,13.0,112.0,51.666666666666664,0.0,0.0,0.0,0.0,True,False,False
33978,1,0.7923466790973966,0.08432859071554678,Knife River Corporation,Woodburn (Oregon) Plant,OR,Pacific Northwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,142.33333333333334,strict_group,395.0,71.0,64.13333333333334,71.33333333333334,0.5011709601873536,78.2,0.5494145199063232,True,True,True
33351,1,0.7895952793618751,0.08432859071554678,Kirkpatrick Concrete,Alabaster Plant,AL,Southeastern Region,other_or_unspecified,2500.0,2500,28.0,standard_28,125.6,strict_group,212.0,92.7,82.88,32.89999999999999,0.26194267515923564,42.72,0.3401273885350318,True,True,True
33416,0,0.7895952793618751,0.08432859071554678,Kirkpatrick Concrete,Highway 280 Plant,AL,Southeastern Region,other_or_unspecified,2500.0,2500,28.0,standard_28,120.4,strict_group,212.0,92.7,82.88,27.700000000000003,0.23006644518272426,37.52000000000001,0.31162790697674425,True,True,True
33438,0,0.7895952793618751,0.08432859071554678,Kirkpatrick Concrete,Lakeshore Plant,AL,Southeastern Region,other_or_unspecified,2500.0,2500,28.0,standard_28,118.4,strict_group,212.0,92.7,82.88,25.700000000000003,0.21706081081081083,35.52000000000001,0.30000000000000004,True,True,True
33394,0,0.7895952793618751,0.08432859071554678,Kirkpatrick Concrete,Gardendale Plant,AL,Southeastern Region,other_or_unspecified,2500.0,2500,28.0,standard_28,120.8,strict_group,212.0,92.7,82.88,28.099999999999994,0.23261589403973507,37.92,0.31390728476821195,True,True,True
15515,1,0.78916083230135,0.08432859071554678,CEMEX,Tyrone Plant,GA,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,139.66666666666666,strict_group,701.0,91.66666666666667,82.66666666666667,47.999999999999986,0.34367541766109777,56.999999999999986,0.4081145584725536,True,True,True
40648,1,0.7871995676708954,0.08432859071554678,New Enterprise Stone & Lime,"Barton Road, NY Plant",NY,Eastern Region,other_or_unspecified,2000.0,2000,28.0,standard_28,143.0,strict_group,11.0,124.0,93.5,19.0,0.13286713286713286,49.5,0.34615384615384615,True,True,False
40686,1,0.7871995676708954,0.08432859071554678,New Enterprise Stone & Lime,"Gateway, NY Plant",NY,Eastern Region,other_or_unspecified,2000.0,2000,28.0,standard_28,145.5,strict_group,11.0,124.0,93.5,21.5,0.14776632302405499,52.0,0.35738831615120276,True,True,False
31919,1,0.785966191821744,0.08432859071554678,Graniterock,Santa Cruz Plant,CA,Pacific Southwest Region,other_or_unspecified,4000.0,4000,28.0,standard_28,152.75,strict_group,111.0,78.25,69.0,74.5,0.4877250409165303,83.75,0.5482815057283142,True,True,True
21769,1,0.7857322320517377,0.08432859071554678,Central Pre-Mix (CPM),Sullivan Plant ,WA,Pacific Northwest Region,filler,2000.0,2000,28.0,standard_28,134.5,strict_group,7.0,130.5,125.1,4.0,0.02973977695167286,9.400000000000006,0.06988847583643126,True,False,False
43206,1,0.784562612415117,0.08432859071554678,Silvi Materials,Mt. Holly Plant,NJ,Eastern Region,filler,4000.0,4000,28.0,standard_28,157.0,strict_group,83.0,88.0,68.55,69.0,0.4394904458598726,88.45,0.563375796178344,True,True,True
16165,1,0.7838229020575803,0.08432859071554678,CEMEX,Winfield Plant,AL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,132.33333333333334,strict_group,701.0,91.66666666666667,82.66666666666667,40.66666666666667,0.30730478589420657,49.66666666666667,0.37531486146095716,True,True,True
30895,0,0.7829856703148191,0.08432859071554678,Gotham Ready Mix LLC,Bronx Plant,NY,Eastern Region,other_or_unspecified,4500.0,4500,28.0,standard_28,107.55555555555556,strict_group,203.0,70.0,58.577777777777776,37.55555555555556,0.34917355371900827,48.97777777777778,0.4553719008264463,True,True,True
31735,1,0.7827010580380602,0.08432859071554678,Graniterock,San Jose Plant,CA,Pacific Southwest Region,other_or_unspecified,4000.0,4000,28.0,standard_28,149.5,strict_group,111.0,78.25,69.0,71.25,0.4765886287625418,80.5,0.5384615384615384,True,True,True
44147,0,0.7806216742649529,0.08432859071554678,Tec-Crete Transit Mix Corp.,Jamaica Plant,NY,Eastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,122.0,strict_group,295.0,91.33333333333333,79.06666666666668,30.66666666666667,0.2513661202185793,42.93333333333332,0.35191256830601086,True,True,True
5464,1,0.7802286872893747,0.08432859071554678,CEMEX,Atmore Plant,AL,Southeastern Region,paving,3000.0,3000,28.0,standard_28,136.0,strict_group,16.0,94.25,87.66666666666666,41.75,0.3069852941176471,48.33333333333334,0.35539215686274517,True,True,True
2217,0,0.7771169764324226,0.08432859071554678,Boston Sand & Gravel,Southeastern Concrete Plant,MA,Eastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,119.0,strict_group,636.0,74.75,60.75,44.25,0.37184873949579833,58.25,0.4894957983193277,True,True,True
8595,0,0.7767003487853863,0.08432859071554678,CEMEX,Industrial Park Rd (Cartersville - RMUSA) Plant,GA,Southeastern Region,hardscape,3000.0,3000,28.0,standard_28,105.66666666666667,strict_group,42.0,90.75,85.43333333333332,14.916666666666671,0.14116719242902212,20.23333333333335,0.19148264984227142,True,True,False
42358,0,0.7747765850504653,0.08432859071554678,Robertson's Ready Mix,Gardena Plant,CA,Pacific Southwest Region,other_or_unspecified,3250.0,3000,28.0,standard_28,107.6923076923077,strict_group,89.0,92.0,80.53333333333333,15.692307692307693,0.1457142857142857,27.158974358974362,0.25219047619047624,True,True,False
33730,1,0.7747058176875389,0.08432859071554678,Knife River Corporation,McMinnville (Oregon) Plant,OR,Pacific Northwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,148.0,strict_group,395.0,71.0,64.13333333333334,77.0,0.5202702702702703,83.86666666666666,0.5666666666666667,True,True,True
